t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region,wf_station,wf_n_snapshots,wf_n_successful,wf_spectral_slope,wf_spectral_r2,wf_waveform_entropy,wf_hht_imf1_if_median_hz
2017-05-17 16:47:53.226837056+00:00,2017-06-16 16:47:53.226837056+00:00,11,0,,,False,5.461439561710333,-1.1311814303570056e-08,,,null_A,California,BK.PKD,6,6,-2.6625043401556305,0.883334792002052,2.0752345050721597,5.917740496256256
2024-04-23 00:11:15.988412160+00:00,2024-05-23 00:11:15.988412160+00:00,135,14,,,False,6.880192620856895,1.910298794073203e-06,,,null_A,California,BK.PKD,6,6,-2.741690133318944,0.9074824538851893,1.8609647432388208,7.0517490966252625
2018-12-19 01:35:46.280263808+00:00,2019-01-18 01:35:46.280263808+00:00,31,2,,,False,6.161814955392608,1.666985742943864e-07,,,null_A,California,BK.PKD,6,6,-2.787864544723167,0.8992571982151681,1.785901814609624,7.405636648290011
2019-08-02 21:32:44.434931968+00:00,2019-09-01 21:32:44.434931968+00:00,52,4,,,False,6.495540244628684,4.934382352815013e-07,,,null_A,California,BK.PKD,6,6,-2.0490393429646327,0.8074218482310954,2.3065281208759583,7.8967452427593745
2011-03-22 23:47:09.275894912+00:00,2011-04-21 23:47:09.275894912+00:00,95,14,,,False,6.749810999127994,8.790005943966865e-07,,,null_A,California,BK.PKD,6,6,-2.3451234259463756,0.7381978118311712,1.8268140598309834,8.343874314639141
2009-03-28 16:27:24.491117248+00:00,2009-04-27 16:27:24.491117248+00:00,66,5,,,False,6.521680345678755,1.6190683878732554e-08,,,null_A,California,BK.PKD,6,6,-2.2584396730284753,0.835379211981781,1.9532548638425535,8.180508176618035
2016-01-16 18:52:10.336328448+00:00,2016-02-15 18:52:10.336328448+00:00,25,1,,,False,6.022449148173456,-2.053371988577705e-07,,,null_A,California,BK.PKD,6,6,-2.845060282181819,0.9156293770487464,1.9448258507745113,5.841192916647447
2011-01-18 13:02:30.121968128+00:00,2011-02-17 13:02:30.121968128+00:00,83,9,,,False,6.582052745100057,-1.4007144022456277e-07,,,null_A,California,BK.PKD,6,6,-2.184259428725187,0.8588392710907806,2.6464778130354882,6.480981431120937
2005-08-30 04:42:30.056290432+00:00,2005-09-29 04:42:30.056290432+00:00,100,20,,,False,6.946099950274627,-1.7737556257655428e-06,,,null_A,California,BK.PKD,6,6,-1.6186931007002074,0.6498752539563847,3.230819175699588,6.930349243427308
2013-10-26 06:33:15.168547840+00:00,2013-11-25 06:33:15.168547840+00:00,9,0,,,False,5.316061766626991,3.6248999003984415e-08,,,null_A,California,BK.PKD,6,6,-1.8238418008124704,0.7590799286928663,2.288255225691961,7.993073910271761
2020-08-15 04:26:36.053474944+00:00,2020-09-14 04:26:36.053474944+00:00,113,4,,,False,6.605871185262693,-4.697890647492231e-07,,,null_A,California,BK.PKD,6,6,-2.6588776528253084,0.9368624004594869,2.555626363640721,5.518776526860932
2015-09-27 18:01:42.178560576+00:00,2015-10-27 18:01:42.178560576+00:00,18,0,,,False,5.719423464136824,-1.891068119576184e-08,,,null_A,California,BK.PKD,6,6,-2.559790400592878,0.8222237476980014,2.144470162401511,6.732431703817903
2018-11-21 06:59:48.317188224+00:00,2018-12-21 06:59:48.317188224+00:00,22,2,,,False,6.117730313856012,-1.078716096927497e-07,,,null_A,California,BK.PKD,6,6,-1.7454667706712987,0.6610007374531505,2.1748483992613186,7.258097866909325
2024-03-09 04:37:56.966358016+00:00,2024-04-08 04:37:56.966358016+00:00,71,2,,,False,6.295096932518855,8.897362356158587e-08,,,null_A,California,BK.PKD,6,6,-2.569165242283729,0.8456682391648699,1.8574866822352307,7.886076664483452
2022-04-03 04:32:30.017722112+00:00,2022-05-03 04:32:30.017722112+00:00,92,1,,,False,6.382852995337719,-1.8792167167446146e-10,,,null_A,California,BK.PKD,6,6,-2.2988847799316843,0.8768933456580092,2.1416085402239307,7.626483245561269
2019-05-24 23:55:44.146495872+00:00,2019-06-23 23:55:44.146495872+00:00,40,3,,,False,6.626997461453415,4.828235134820419e-07,,,null_A,California,BK.PKD,6,6,-1.7395113063586105,0.6870250766632662,2.303541886225116,7.239753355771109
2011-08-18 15:38:13.236880832+00:00,2011-09-17 15:38:13.236880832+00:00,47,7,,,False,6.422011529421593,-5.894671763872678e-07,,,null_A,California,BK.PKD,6,6,-2.390214750689531,0.7935253592531685,2.1153272213354595,6.497721216542546
2001-02-02 19:27:05.091023364+00:00,2001-03-04 19:27:05.091023364+00:00,59,7,,,False,6.528759362628169,-3.2876136696495e-07,,,null_A,California,BK.PKD,6,6,-2.6960188736880117,0.8346615808523216,1.8852336455938243,3.5892881704606867
2018-07-23 00:28:00.093447424+00:00,2018-08-22 00:28:00.093447424+00:00,22,2,,,False,6.0046242244808115,1.261343377800155e-07,,,null_A,California,BK.PKD,6,6,-2.574662837988632,0.9017958565218417,2.2400236025294236,7.471377739183634
2024-02-09 04:15:22.666305792+00:00,2024-03-10 04:15:22.666305792+00:00,92,8,,,False,6.547904948914841,-6.157004216459471e-07,,,null_A,California,BK.PKD,6,6,-2.6919509197987623,0.8933458057325963,2.0395413078038573,7.143296682949126
2009-03-25 14:33:44.857094656+00:00,2009-04-24 14:33:44.857094656+00:00,73,6,,,False,6.56472484310687,-1.2289039646677906e-08,,,null_A,California,BK.PKD,6,6,-2.4452122371469804,0.8805381711771542,2.0786926849549427,7.745494172203925
2011-09-13 10:48:22.707103168+00:00,2011-10-13 10:48:22.707103168+00:00,61,5,,,False,6.45188076560766,1.561579283345512e-07,,,null_A,California,BK.PKD,6,6,-2.101256631434527,0.8428535037709453,2.229354415451301,8.422512353169978
2011-11-08 09:52:32.431464704+00:00,2011-12-08 09:52:32.431464704+00:00,52,0,,,False,6.317743624127104,-1.151790048525798e-07,,,null_A,California,BK.PKD,6,6,-2.6055350607695424,0.8931915121103898,2.003580881598371,7.133587613926584
2005-08-27 04:46:04.241398816+00:00,2005-09-26 04:46:04.241398816+00:00,103,20,,,False,6.95197137187828,-2.515668005991787e-06,,,null_A,California,BK.PKD,6,6,-1.6569642625598524,0.6341826282064261,2.8782735005290268,7.173457645868838
2010-11-22 13:15:18.742512576+00:00,2010-12-22 13:15:18.742512576+00:00,152,12,,,False,6.8373565080069065,7.212759065967899e-07,,,null_A,California,BK.PKD,6,6,-2.4022028784639136,0.8467332582422711,2.4065656444361077,7.099729349701347
2020-09-30 02:47:51.600522368+00:00,2020-10-30 02:47:51.600522368+00:00,282,11,,,False,6.9898404201137,-1.8718273153301223e-06,,,null_A,California,BK.PKD,6,6,-1.9864906109078486,0.7433437443451224,2.875683612270301,5.850525160149242
2017-06-13 01:34:01.982920512+00:00,2017-07-13 01:34:01.982920512+00:00,15,0,,,False,5.6922500349935214,2.3869873543633482e-08,,,null_A,California,BK.PKD,6,6,-2.1397927788918722,0.7883781892850933,2.466643328241544,6.678112892844328
2020-09-26 07:24:47.833807744+00:00,2020-10-26 07:24:47.833807744+00:00,286,12,,,False,6.999959288447327,-2.9916187710388507e-06,,,null_A,California,BK.PKD,6,6,-2.07166110106804,0.8494239106966214,2.2709481327019847,8.118764564884586
2020-01-20 01:56:57.438894976+00:00,2020-02-19 01:56:57.438894976+00:00,91,2,,,False,6.426115431365531,-1.8914287488751586e-07,,,null_A,California,BK.PKD,6,6,-2.3630890008781287,0.8351637379861595,1.9337564430012035,7.872913765856222
2003-06-26 00:15:11.886475920+00:00,2003-07-26 00:15:11.886475920+00:00,38,2,,,False,6.201251310437973,2.959467179509267e-07,,,null_A,California,BK.PKD,6,6,-3.0794720610624005,0.9098848404773959,1.9709004900850353,2.883332134725109
2004-12-24 11:15:59.882637152+00:00,2005-01-23 11:15:59.882637152+00:00,37,6,,,False,6.46545834314291,-4.790297546945028e-07,,,null_A,California,BK.PKD,6,6,-2.099511990635283,0.7831352709131489,2.390885310517116,8.16758265745756
2019-08-10 17:23:59.314981888+00:00,2019-09-09 17:23:59.314981888+00:00,53,5,,,False,6.520113474176749,-5.861352233162136e-07,,,null_A,California,BK.PKD,6,6,-2.6759922039172945,0.916473995066724,2.1819679960566334,7.47455104644831
2017-07-27 15:52:10.001725056+00:00,2017-08-26 15:52:10.001725056+00:00,26,0,,,False,5.888651418058032,1.8689178674951017e-08,,,null_A,California,BK.PKD,6,6,-2.4119195882195004,0.8782259078692517,2.655922304705738,6.253676162014893
2019-06-15 08:13:57.733741568+00:00,2019-07-15 08:13:57.733741568+00:00,652,159,0.7882742308517923,0.0135560151279745,True,8.195124597561827,1.6561171301974314e-05,,,null_A,California,BK.PKD,6,6,-1.963791594106528,0.7801901625624282,2.38765924080189,7.532475658831504
2011-06-08 14:50:41.500913280+00:00,2011-07-08 14:50:41.500913280+00:00,52,7,,,False,6.456126201476289,-3.5492419235153473e-07,,,null_A,California,BK.PKD,6,6,-1.807896472279934,0.6722311862860982,2.6209557378821438,7.621596806450817
2003-06-26 09:58:33.656879056+00:00,2003-07-26 09:58:33.656879056+00:00,38,2,,,False,6.201251310437973,2.959467179509267e-07,,,null_A,California,BK.PKD,6,6,-3.030281809707675,0.9433662673418283,2.0803441663359523,2.862537175483478
2002-11-08 11:15:28.224446464+00:00,2002-12-08 11:15:28.224446464+00:00,37,2,,,False,6.309232709929371,1.0719477369944506e-07,,,null_A,California,BK.PKD,6,6,-2.5411537314232593,0.875865600779448,2.00079293484197,3.9486572463957215
2011-09-27 11:15:15.351373760+00:00,2011-10-27 11:15:15.351373760+00:00,56,9,,,False,6.470190508933008,-1.319551323342711e-07,,,null_A,California,BK.PKD,6,6,-2.3688380242608535,0.8549035002542565,2.0552734606789653,7.334393925417356
2019-01-23 04:30:00.592552064+00:00,2019-02-22 04:30:00.592552064+00:00,34,3,,,False,6.3504427800266035,-3.660247786120948e-07,,,null_A,California,BK.PKD,6,6,-1.9060609299419857,0.756831397855613,2.1380995103469718,7.186157168341043
2015-10-25 13:03:20.482739520+00:00,2015-11-24 13:03:20.482739520+00:00,18,2,,,False,5.987899005209163,-1.4846075868547678e-07,,,null_A,California,BK.PKD,6,6,-2.8844839697367726,0.9360766595919272,2.0315987835254132,6.8080460405351415
2013-10-17 02:57:39.770889216+00:00,2013-11-16 02:57:39.770889216+00:00,16,0,,,False,5.580071975133175,-2.2388267045983484e-08,,,null_A,California,BK.PKD,6,6,-1.1559355388265973,0.5010913073094322,2.4255136438446443,6.917725377322566
2013-12-07 08:09:28.112518848+00:00,2014-01-06 08:09:28.112518848+00:00,8,4,,,False,6.158209676934296,-4.611035523141767e-07,,,null_A,California,BK.PKD,6,6,-1.5977243473786953,0.7327993652052154,2.627375178678721,7.641605618836401
2010-11-18 14:20:48.041444800+00:00,2010-12-18 14:20:48.041444800+00:00,146,15,,,False,6.84472572919849,5.114625493379987e-07,,,null_A,California,BK.PKD,6,6,-1.7340588305344815,0.7625262363117492,2.497752971704277,7.805817431571436
2021-04-06 17:27:24.704940288+00:00,2021-05-06 17:27:24.704940288+00:00,118,2,,,False,6.46865070324994,-6.006602779192315e-08,,,null_A,California,BK.PKD,6,6,-2.815505288731369,0.9014037563365241,1.8831204171112894,6.664993947728327
2005-10-30 04:16:01.549248192+00:00,2005-11-29 04:16:01.549248192+00:00,36,4,,,False,6.293858421914631,8.17672524127567e-08,,,null_A,California,BK.PKD,6,6,-1.6297297713476138,0.7467765979410358,3.0790679666438456,7.319071890330372
2013-11-17 13:05:58.778298752+00:00,2013-12-17 13:05:58.778298752+00:00,8,2,,,False,5.77921063169877,1.1028093067086433e-07,,,null_A,California,BK.PKD,6,6,-1.6235464508247546,0.6598133780512806,2.8407159822397894,6.4611225878592276
2019-07-14 04:26:02.790913792+00:00,2019-08-13 04:26:02.790913792+00:00,144,16,,,False,6.928056228437075,-2.2690876176744723e-06,,,null_A,California,BK.PKD,6,6,-2.1567904789311987,0.8455360299351408,2.953724947667214,6.811285673968449
2017-12-31 03:19:11.948796160+00:00,2018-01-30 03:19:11.948796160+00:00,22,3,,,False,6.034521820033147,4.135270916003376e-08,,,null_A,California,BK.PKD,6,6,-2.2286711262875296,0.8588486458670873,2.3363794556642903,6.409727683334659
2011-07-05 13:40:33.649566400+00:00,2011-08-04 13:40:33.649566400+00:00,44,5,,,False,6.377250638237705,-1.270922833414389e-07,,,null_A,California,BK.PKD,6,6,-2.1292775827368406,0.8614770066193422,2.674491766260721,6.7722469981599165
2003-10-18 07:29:01.693161152+00:00,2003-11-17 07:29:01.693161152+00:00,74,9,,,False,6.540438455056981,-1.803903420412336e-07,,,null_A,California,BK.PKD,6,6,-1.9283727939474629,0.7388543583060491,2.3440456757583794,4.007308151729299
2017-05-08 03:58:22.792200448+00:00,2017-06-07 03:58:22.792200448+00:00,12,0,,,False,5.541416601053174,3.1318675362105327e-09,,,null_A,California,BK.PKD,6,6,-1.84290131508504,0.6919812968392681,2.193132971538103,7.415735606312008
2011-02-12 11:57:25.352882048+00:00,2011-03-14 11:57:25.352882048+00:00,75,14,,,False,6.723797438278977,-1.2133203464807105e-06,,,null_A,California,BK.PKD,6,6,-1.8170046332547936,0.8047178527738866,2.6122149070362504,7.573087970375987
2009-06-29 17:22:29.179200192+00:00,2009-07-29 17:22:29.179200192+00:00,45,7,,,False,6.440222546876482,-2.461066991281919e-07,,,null_A,California,BK.PKD,6,6,-2.301295076084209,0.8672263976310387,2.1324468429883443,8.148794018103667
2015-09-15 04:13:07.974651904+00:00,2015-10-15 04:13:07.974651904+00:00,20,0,,,False,5.823335256481553,-3.6737963753472586e-08,,,null_A,California,BK.PKD,6,6,-2.15360097191303,0.7717073580882988,2.197006000852654,7.718746871559179
2002-12-10 02:26:12.601714592+00:00,2003-01-09 02:26:12.601714592+00:00,48,10,,,False,6.517877645507294,7.47007698164395e-10,,,null_A,California,BK.PKD,6,6,-3.321155420500307,0.9117792322970537,1.6556044171615145,2.4301510440708873
2023-12-20 02:29:13.105307520+00:00,2024-01-19 02:29:13.105307520+00:00,61,3,,,False,6.393009957102014,-4.9040120204805896e-08,,,null_A,California,BK.PKD,6,6,-2.9467276820116175,0.9384147083981272,2.010334743277498,5.450114982444898
