t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region,wf_station,wf_n_snapshots,wf_n_successful,wf_spectral_slope,wf_spectral_r2,wf_waveform_entropy,wf_hht_imf1_if_median_hz
2012-07-09 17:45:34.120000+00:00,2012-08-08 17:45:34.120000+00:00,33,4,,,False,6.452356910046134,-4.398143463104477e-07,4.64,2012-08-08 17:45:34.120000+00:00,precursor,Cascadia,UW.LON,6,6,-0.03308459563032574,0.0173969643732886,4.408960207389614,8.852054133268085
2013-01-28 22:25:44.670000+00:00,2013-02-27 22:25:44.670000+00:00,39,6,,,False,6.5737420275240295,2.159400490098867e-07,4.62,2013-02-27 22:25:44.670000+00:00,precursor,Cascadia,UW.LON,6,5,-1.2465115473849662,0.4895988607643959,2.0087144515601305,8.75736504292175
2014-02-08 05:18:13.590000+00:00,2014-03-10 05:18:13.590000+00:00,22,2,,,False,6.133973831078418,-1.3861328408920736e-07,6.9,2014-03-10 05:18:13.590000+00:00,precursor,Cascadia,UW.LON,6,6,-0.6028917443053959,0.1883532799687048,2.677140312472735,9.020449002266275
2014-10-24 11:01:25.320000+00:00,2014-11-23 11:01:25.320000+00:00,23,7,,,False,6.275104600473162,-8.437296809172248e-08,4.72,2014-11-23 11:01:25.320000+00:00,precursor,Cascadia,UW.LON,6,5,-0.19604959883129974,0.032293204046327316,3.33548294930726,8.9979366035363
2015-12-31 03:42:24.850000+00:00,2016-01-30 03:42:24.850000+00:00,51,18,,,False,6.72544595325591,-5.009934287433154e-08,4.63,2016-01-30 03:42:24.850000+00:00,precursor,Cascadia,UW.LON,6,0,,,,
2016-08-04 03:27:58.020000+00:00,2016-09-03 03:27:58.020000+00:00,42,2,,,False,6.287783229210597,-1.7071842074954705e-07,5.11,2016-09-03 03:27:58.020000+00:00,precursor,Cascadia,UW.LON,6,0,,,,
2017-08-23 19:50:16.190000+00:00,2017-09-22 19:50:16.190000+00:00,29,7,,,False,6.25038610770719,-1.1609036630804887e-07,5.17,2017-09-22 19:50:16.190000+00:00,precursor,Cascadia,UW.LON,6,6,-0.19681374115445535,0.0369660336398245,3.675062996283874,8.723118273935071
2017-12-26 16:39:43.630000+00:00,2018-01-25 16:39:43.630000+00:00,30,9,,,False,6.453442078975189,-8.055767573080782e-08,5.39,2018-01-25 16:39:43.630000+00:00,precursor,Cascadia,UW.LON,6,5,-0.7378328948702801,0.22171908015615133,2.4597706699162667,8.63921624784468
2018-06-29 14:10:22.230000+00:00,2018-07-29 14:10:22.230000+00:00,39,12,,,False,6.767230813703453,2.873482368392204e-06,4.56,2018-07-29 14:10:22.230000+00:00,precursor,Cascadia,UW.LON,6,5,0.01346773952782077,0.03087828712630871,4.340168146273683,8.767944406192347
2019-03-13 14:06:27.540000+00:00,2019-04-12 14:06:27.540000+00:00,18,2,,,False,5.988530573631422,-6.300906052922318e-08,4.54,2019-04-12 14:06:27.540000+00:00,precursor,Cascadia,UW.LON,6,5,-0.563282113190504,0.18837303284082113,2.939411873510969,8.723258588819302
