t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region
2003-06-27 07:10:46.995271856+00:00,2003-07-27 07:10:46.995271856+00:00,14,2,,,False,5.877271767065799,-1.7666045666590268e-08,,,null_A,Cascadia
2003-06-27 16:54:07.436767040+00:00,2003-07-27 16:54:07.436767040+00:00,14,2,,,False,5.877271767065799,-1.7666045666590338e-08,,,null_A,Cascadia
2019-01-24 06:14:29.996262144+00:00,2019-02-23 06:14:29.996262144+00:00,30,6,,,False,6.409498999633255,-4.771075164191933e-07,,,null_A,Cascadia
2015-10-26 15:52:39.198234048+00:00,2015-11-25 15:52:39.198234048+00:00,30,2,,,False,6.178339016958528,-2.229780702624969e-08,,,null_A,Cascadia
2013-10-18 06:27:20.755752832+00:00,2013-11-17 06:27:20.755752832+00:00,33,8,,,False,6.390903887606656,2.9414874662042254e-07,,,null_A,Cascadia
2013-12-08 11:36:21.089834624+00:00,2014-01-07 11:36:21.089834624+00:00,32,9,,,False,6.4673019335936575,-5.124851578749791e-07,,,null_A,Cascadia
2010-11-19 18:48:37.750005760+00:00,2010-12-19 18:48:37.750005760+00:00,34,6,,,False,6.3338077094780605,-3.8999434775571295e-07,,,null_A,Cascadia
2016-06-30 04:11:30.580736896+00:00,2016-07-30 04:11:30.580736896+00:00,23,2,,,False,6.094169519912432,4.9495642503525975e-08,,,null_A,Cascadia
2013-11-18 16:33:56.686923392+00:00,2013-12-18 16:33:56.686923392+00:00,49,13,,,False,6.811013829064095,-1.0435746956016437e-06,,,null_A,Cascadia
2000-07-27 04:34:14.123924646+00:00,2000-08-26 04:34:14.123924646+00:00,10,3,,,False,6.000911321579868,8.158828076310023e-08,,,null_A,Cascadia
2003-10-19 14:18:21.855126512+00:00,2003-11-18 14:18:21.855126512+00:00,20,4,,,False,6.272365389929184,4.7547318398601785e-09,,,null_A,Cascadia
2017-05-09 06:17:02.479367936+00:00,2017-06-08 06:17:02.479367936+00:00,26,3,,,False,6.219788939992391,-5.995973970993849e-08,,,null_A,Cascadia
2009-06-30 22:18:01.605369920+00:00,2009-07-30 22:18:01.605369920+00:00,20,1,,,False,5.930737733089507,-5.8968806932786174e-08,,,null_A,Cascadia
2015-09-16 07:04:39.111497792+00:00,2015-10-16 07:04:39.111497792+00:00,19,6,,,False,6.170440581357797,1.9783152023260147e-07,,,null_A,Cascadia
2002-03-10 03:32:30.713111016+00:00,2002-04-09 03:32:30.713111016+00:00,10,1,,,False,5.815951564107363,1.7945475293010222e-07,,,null_A,Cascadia
2023-12-21 02:35:44.418044672+00:00,2024-01-20 02:35:44.418044672+00:00,26,5,,,False,6.2323529778255145,-2.3291556299212502e-07,,,null_A,Cascadia
2022-08-22 21:43:14.035733888+00:00,2022-09-21 21:43:14.035733888+00:00,26,3,,,False,6.0953497363856854,-1.3551679232088204e-07,,,null_A,Cascadia
2017-06-09 01:58:50.116994560+00:00,2017-07-09 01:58:50.116994560+00:00,21,0,,,False,6.001576910382881,-8.983164431295298e-07,,,null_A,Cascadia
2006-08-18 00:17:47.905812704+00:00,2006-09-17 00:17:47.905812704+00:00,27,6,,,False,6.270107130859121,-5.2860605651020235e-08,,,null_A,Cascadia
2006-10-14 23:54:27.737561344+00:00,2006-11-13 23:54:27.737561344+00:00,33,2,,,False,6.366000807042331,-2.2615215367411734e-07,,,null_A,Cascadia
2022-06-29 12:00:39.185608960+00:00,2022-07-29 12:00:39.185608960+00:00,29,2,,,False,6.009257199661063,1.4807156539284829e-08,,,null_A,Cascadia
2010-10-08 16:48:49.343523776+00:00,2010-11-07 16:48:49.343523776+00:00,28,6,,,False,6.314298259840443,-1.1495805727851118e-07,,,null_A,Cascadia
2015-08-20 05:35:06.053886208+00:00,2015-09-19 05:35:06.053886208+00:00,22,1,,,False,6.043054758829283,-6.119251635015903e-08,,,null_A,Cascadia
2014-07-22 23:58:03.064444736+00:00,2014-08-21 23:58:03.064444736+00:00,12,0,,,False,5.571203980109657,-1.179126288330432e-07,,,null_A,Cascadia
2002-02-08 23:24:44.231874144+00:00,2002-03-10 23:24:44.231874144+00:00,12,4,,,False,5.995866763197817,2.4083702418474937e-08,,,null_A,Cascadia
2003-08-09 17:21:36.883132720+00:00,2003-09-08 17:21:36.883132720+00:00,21,5,,,False,6.246469589010172,6.596561332674364e-08,,,null_A,Cascadia
2014-08-24 06:34:31.702270144+00:00,2014-09-23 06:34:31.702270144+00:00,12,1,,,False,5.8370953106762355,1.3769735148919778e-09,,,null_A,Cascadia
2004-04-02 23:00:02.806977568+00:00,2004-05-02 23:00:02.806977568+00:00,17,2,,,False,6.021870290210227,1.331050660945684e-07,,,null_A,Cascadia
2014-06-25 08:41:54.598719360+00:00,2014-07-25 08:41:54.598719360+00:00,23,1,,,False,6.04632680880478,1.3318638949449378e-07,,,null_A,Cascadia
2014-09-23 00:58:18.242788288+00:00,2014-10-23 00:58:18.242788288+00:00,37,3,,,False,6.381067195244999,-2.9091039821233773e-07,,,null_A,Cascadia
2000-07-28 00:37:12.078486218+00:00,2000-08-27 00:37:12.078486218+00:00,10,3,,,False,6.000911321579868,8.158828076310036e-08,,,null_A,Cascadia
2023-11-20 17:26:59.471533312+00:00,2023-12-20 17:26:59.471533312+00:00,32,5,,,False,6.238692255392304,-2.1767310129112233e-07,,,null_A,Cascadia
2006-08-28 01:47:28.205355072+00:00,2006-09-27 01:47:28.205355072+00:00,29,8,,,False,6.3749527759356,1.607468355111773e-07,,,null_A,Cascadia
2010-12-09 18:00:50.562093696+00:00,2011-01-08 18:00:50.562093696+00:00,18,1,,,False,5.987953258041361,-2.6159233552185673e-08,,,null_A,Cascadia
2000-07-17 04:19:22.152846260+00:00,2000-08-16 04:19:22.152846260+00:00,9,3,,,False,5.948568993713958,1.0067504681252673e-07,,,null_A,Cascadia
2022-05-01 21:06:21.315458048+00:00,2022-05-31 21:06:21.315458048+00:00,52,6,,,False,6.406868049748568,-1.5986708281384097e-07,,,null_A,Cascadia
2003-07-01 19:38:33.039151920+00:00,2003-07-31 19:38:33.039151920+00:00,14,2,,,False,5.8647254867391805,-2.3765852945418072e-08,,,null_A,Cascadia
2013-10-22 10:12:44.095284864+00:00,2013-11-21 10:12:44.095284864+00:00,29,8,,,False,6.375445049352279,1.1150689067226206e-07,,,null_A,Cascadia
2016-06-07 11:30:26.900731200+00:00,2016-07-07 11:30:26.900731200+00:00,24,4,,,False,6.108861455331644,-4.910294161855551e-08,,,null_A,Cascadia
2013-10-29 20:30:16.827824896+00:00,2013-11-28 20:30:16.827824896+00:00,35,8,,,False,6.4456983139373385,-2.2899607672008598e-07,,,null_A,Cascadia
2009-03-31 00:36:23.764516416+00:00,2009-04-30 00:36:23.764516416+00:00,45,9,,,False,6.535657716213195,-1.530152783497204e-07,,,null_A,Cascadia
2006-05-19 20:59:22.587761760+00:00,2006-06-18 20:59:22.587761760+00:00,31,2,,,False,6.20899822670048,-1.2860061214609526e-07,,,null_A,Cascadia
2010-11-05 00:55:01.080859008+00:00,2010-12-05 00:55:01.080859008+00:00,40,7,,,False,6.428802902671951,1.412236613512324e-08,,,null_A,Cascadia
2022-03-22 01:52:14.255823744+00:00,2022-04-21 01:52:14.255823744+00:00,48,5,,,False,6.519634535954089,-2.3509063941591841e-07,,,null_A,Cascadia
2022-03-14 00:37:41.698932224+00:00,2022-04-13 00:37:41.698932224+00:00,45,5,,,False,6.496944555675361,3.146729266113413e-07,,,null_A,Cascadia
2022-04-07 04:18:59.956163456+00:00,2022-05-07 04:18:59.956163456+00:00,43,4,,,False,6.329567585958601,2.3140205509742485e-08,,,null_A,Cascadia
2016-06-27 20:26:33.873378304+00:00,2016-07-27 20:26:33.873378304+00:00,23,2,,,False,6.094169519912432,4.949564250352656e-08,,,null_A,Cascadia
2009-04-24 22:03:02.798949184+00:00,2009-05-24 22:03:02.798949184+00:00,27,4,,,False,6.109248348981351,-8.823935991689819e-10,,,null_A,Cascadia
2006-07-17 23:38:42.309402304+00:00,2006-08-16 23:38:42.309402304+00:00,41,8,,,False,6.439644702222934,-1.5089950278201271e-07,,,null_A,Cascadia
2021-10-17 07:45:41.678283776+00:00,2021-11-16 07:45:41.678283776+00:00,54,3,,,False,6.482430326504147,-1.6761383583399893e-07,,,null_A,Cascadia
2003-08-04 00:29:12.077369168+00:00,2003-09-03 00:29:12.077369168+00:00,20,6,,,False,6.27436289185617,2.3229537816093234e-08,,,null_A,Cascadia
2003-04-16 03:08:34.899701024+00:00,2003-05-16 03:08:34.899701024+00:00,12,4,,,False,6.032228565913845,-4.9025891484132587e-08,,,null_A,Cascadia
2017-04-20 12:48:45.924270912+00:00,2017-05-20 12:48:45.924270912+00:00,17,2,,,False,6.026994038890764,9.398975103215702e-08,,,null_A,Cascadia
2014-06-25 20:48:48.632507712+00:00,2014-07-25 20:48:48.632507712+00:00,23,1,,,False,6.04632680880478,1.3318638949449354e-07,,,null_A,Cascadia
2003-04-09 04:10:37.846109504+00:00,2003-05-09 04:10:37.846109504+00:00,13,5,,,False,6.122143986827342,-8.068875884788898e-08,,,null_A,Cascadia
2023-10-25 00:12:44.458840704+00:00,2023-11-24 00:12:44.458840704+00:00,34,3,,,False,6.224641535941655,2.410486210415595e-07,,,null_A,Cascadia
2000-08-15 17:35:05.211314512+00:00,2000-09-14 17:35:05.211314512+00:00,9,0,,,False,5.671074554405714,-5.40416696366762e-08,,,null_A,Cascadia
2013-11-01 23:58:50.546285952+00:00,2013-12-01 23:58:50.546285952+00:00,46,13,,,False,6.794182005008475,1.0650786535573663e-06,,,null_A,Cascadia
2015-10-19 21:33:16.606630592+00:00,2015-11-18 21:33:16.606630592+00:00,30,2,,,False,6.193834112977186,-8.112370936795104e-08,,,null_A,Cascadia
2003-07-02 15:24:36.838335424+00:00,2003-08-01 15:24:36.838335424+00:00,14,2,,,False,5.8647254867391805,-2.3765852945418135e-08,,,null_A,Cascadia
2000-06-12 19:45:59.296949110+00:00,2000-07-12 19:45:59.296949110+00:00,7,1,,,False,5.731345355544953,-2.881128173866867e-07,,,null_A,Cascadia
2021-08-16 05:32:31.304814080+00:00,2021-09-15 05:32:31.304814080+00:00,36,3,,,False,6.198967694860157,1.0882254948035351e-07,,,null_A,Cascadia
2009-04-29 17:00:08.259061312+00:00,2009-05-29 17:00:08.259061312+00:00,41,5,,,False,6.296376761911635,1.6721887370548927e-07,,,null_A,Cascadia
2021-08-13 23:18:23.085028096+00:00,2021-09-12 23:18:23.085028096+00:00,40,3,,,False,6.229229744415432,1.0028524153997175e-07,,,null_A,Cascadia
2001-08-30 05:04:35.825800720+00:00,2001-09-29 05:04:35.825800720+00:00,167,48,0.6649484890384724,-0.041969734336957026,True,7.483778784663064,-6.6656442707334425e-06,,,null_A,Cascadia
2003-08-24 17:31:40.028022672+00:00,2003-09-23 17:31:40.028022672+00:00,19,4,,,False,6.092658189635842,-2.2337604187366593e-07,,,null_A,Cascadia
2003-08-03 18:54:07.477210576+00:00,2003-09-02 18:54:07.477210576+00:00,21,6,,,False,6.278007057108369,9.207310358974425e-09,,,null_A,Cascadia
2000-07-12 22:58:02.793911160+00:00,2000-08-11 22:58:02.793911160+00:00,9,2,,,False,5.768834907368323,2.086496956721543e-08,,,null_A,Cascadia
2004-05-09 19:13:39.802646288+00:00,2004-06-08 19:13:39.802646288+00:00,14,4,,,False,6.1089787514935425,-5.293016138472844e-07,,,null_A,Cascadia
2021-10-21 08:29:41.870794112+00:00,2021-11-20 08:29:41.870794112+00:00,51,3,,,False,6.479287613061643,-3.868192107101559e-07,,,null_A,Cascadia
2021-03-18 02:21:44.179547776+00:00,2021-04-17 02:21:44.179547776+00:00,36,2,,,False,6.1939120015972415,-2.84125726638686e-07,,,null_A,Cascadia
2009-04-24 12:31:48.953102080+00:00,2009-05-24 12:31:48.953102080+00:00,27,4,,,False,6.109248348981351,-8.82393599168711e-10,,,null_A,Cascadia
2020-10-08 06:24:52.617040640+00:00,2020-11-07 06:24:52.617040640+00:00,28,1,,,False,6.0806882522129335,-8.010460266047381e-08,,,null_A,Cascadia
2022-06-29 23:05:40.343765760+00:00,2022-07-29 23:05:40.343765760+00:00,29,2,,,False,6.009257199661063,1.4807156539285082e-08,,,null_A,Cascadia
2003-05-10 23:23:45.313752032+00:00,2003-06-09 23:23:45.313752032+00:00,18,1,,,False,6.001849021913555,1.0481293858495288e-07,,,null_A,Cascadia
2009-08-06 22:50:41.280699968+00:00,2009-09-05 22:50:41.280699968+00:00,38,8,,,False,6.488710834392569,7.442558077694935e-07,,,null_A,Cascadia
2006-08-23 09:53:26.109103712+00:00,2006-09-22 09:53:26.109103712+00:00,26,6,,,False,6.262232397160866,-3.657286080620189e-08,,,null_A,Cascadia
2003-06-27 10:39:30.192538416+00:00,2003-07-27 10:39:30.192538416+00:00,14,2,,,False,5.877271767065799,-1.7666045666590093e-08,,,null_A,Cascadia
2009-02-27 23:43:49.716656+00:00,2009-03-29 23:43:49.716656+00:00,41,7,,,False,6.524554704068448,2.769147799042882e-07,,,null_A,Cascadia
2009-06-16 18:12:23.739206912+00:00,2009-07-16 18:12:23.739206912+00:00,21,3,,,False,6.087175908344749,-1.491674984516997e-07,,,null_A,Cascadia
2015-10-10 06:35:29.644422528+00:00,2015-11-09 06:35:29.644422528+00:00,28,5,,,False,6.27766462726427,5.947307402087385e-09,,,null_A,Cascadia
2018-04-25 06:54:17.561892096+00:00,2018-05-25 06:54:17.561892096+00:00,37,4,,,False,6.290460925228709,7.83867162948309e-08,,,null_A,Cascadia
2017-04-25 09:48:45.531687808+00:00,2017-05-25 09:48:45.531687808+00:00,21,2,,,False,6.122988099394316,1.456330333289727e-07,,,null_A,Cascadia
2003-04-18 16:25:57.676092896+00:00,2003-05-18 16:25:57.676092896+00:00,14,4,,,False,6.067332798812275,-4.1215131594146835e-08,,,null_A,Cascadia
2002-02-09 10:05:31.025835096+00:00,2002-03-11 10:05:31.025835096+00:00,12,4,,,False,5.995866763197817,2.4083702418474682e-08,,,null_A,Cascadia
2003-06-05 23:06:34.271127744+00:00,2003-07-05 23:06:34.271127744+00:00,10,1,,,False,5.720154944123957,5.988900056284908e-08,,,null_A,Cascadia
2023-11-23 15:33:57.907555840+00:00,2023-12-23 15:33:57.907555840+00:00,29,3,,,False,6.1455864573864725,-1.2420920203481775e-07,,,null_A,Cascadia
2014-09-15 09:35:48.788694848+00:00,2014-10-15 09:35:48.788694848+00:00,36,2,,,False,6.321568853390063,1.753848223502076e-07,,,null_A,Cascadia
2004-04-09 07:31:23.279499152+00:00,2004-05-09 07:31:23.279499152+00:00,15,2,,,False,5.98402540338276,4.8327559051882154e-08,,,null_A,Cascadia
2019-01-14 11:21:01.966763776+00:00,2019-02-13 11:21:01.966763776+00:00,34,10,,,False,6.507742951431684,4.323439253270051e-07,,,null_A,Cascadia
2002-03-10 16:26:53.462326992+00:00,2002-04-09 16:26:53.462326992+00:00,11,1,,,False,5.8498195005886195,6.02107498345684e-08,,,null_A,Cascadia
2016-05-24 06:55:56.659619136+00:00,2016-06-23 06:55:56.659619136+00:00,19,3,,,False,6.044959147865146,3.3450595539635254e-08,,,null_A,Cascadia
2022-05-21 22:51:56.987660544+00:00,2022-06-20 22:51:56.987660544+00:00,45,6,,,False,6.435814548675327,3.30234897323958e-07,,,null_A,Cascadia
2019-01-01 19:29:29.034921984+00:00,2019-01-31 19:29:29.034921984+00:00,28,5,,,False,6.300309228745901,-3.364482882261606e-08,,,null_A,Cascadia
2006-09-29 11:10:02.467384+00:00,2006-10-29 11:10:02.467384+00:00,36,6,,,False,6.486541994538374,-3.828427363520799e-08,,,null_A,Cascadia
2003-09-08 09:11:36.048828688+00:00,2003-10-08 09:11:36.048828688+00:00,10,2,,,False,5.776611340646855,-4.77659205571303e-08,,,null_A,Cascadia
2010-11-30 13:59:03.743878336+00:00,2010-12-30 13:59:03.743878336+00:00,18,1,,,False,5.883390106847334,-3.2688555169707124e-08,,,null_A,Cascadia
2009-07-21 20:19:59.793642048+00:00,2009-08-20 20:19:59.793642048+00:00,32,1,,,False,6.139037726326438,4.984092609230713e-08,,,null_A,Cascadia
2013-10-12 22:23:42.669870016+00:00,2013-11-11 22:23:42.669870016+00:00,28,6,,,False,6.268016360508521,3.1647902579588316e-07,,,null_A,Cascadia
2011-12-12 22:24:13.989834048+00:00,2012-01-11 22:24:13.989834048+00:00,19,2,,,False,6.096267095202866,-3.9086252029275706e-07,,,null_A,Cascadia
2009-05-19 12:08:04.208162496+00:00,2009-06-18 12:08:04.208162496+00:00,46,3,,,False,6.30095375449076,-2.1244219861912375e-07,,,null_A,Cascadia
2021-03-12 15:45:55.745560704+00:00,2021-04-11 15:45:55.745560704+00:00,38,2,,,False,6.217391630039978,1.7614380952113243e-07,,,null_A,Cascadia
2015-11-17 02:21:09.087369920+00:00,2015-12-17 02:21:09.087369920+00:00,30,11,,,False,6.42306538919039,2.628405779351411e-07,,,null_A,Cascadia
2014-08-29 20:33:11.725606208+00:00,2014-09-28 20:33:11.725606208+00:00,22,1,,,False,6.039525607307368,1.1539199428467051e-07,,,null_A,Cascadia
2022-05-09 19:41:42.010108288+00:00,2022-06-08 19:41:42.010108288+00:00,45,4,,,False,6.302618751842047,4.5757976932462125e-09,,,null_A,Cascadia
2000-09-22 09:47:53.340983692+00:00,2000-10-22 09:47:53.340983692+00:00,12,4,,,False,5.900746994321287,1.2130865476276562e-07,,,null_A,Cascadia
2003-07-27 01:14:32.314261376+00:00,2003-08-26 01:14:32.314261376+00:00,14,4,,,False,6.130139455105661,-7.064908641533527e-08,,,null_A,Cascadia
2022-09-10 15:06:13.714821760+00:00,2022-10-10 15:06:13.714821760+00:00,36,4,,,False,6.346149149250395,-3.94456658877734e-08,,,null_A,Cascadia
2021-03-02 10:05:30.451498368+00:00,2021-04-01 10:05:30.451498368+00:00,32,2,,,False,6.147193780988863,1.7003228072900476e-07,,,null_A,Cascadia
2017-05-25 15:30:30.437007936+00:00,2017-06-24 15:30:30.437007936+00:00,29,1,,,False,6.178806841922314,2.5434462015725253e-07,,,null_A,Cascadia
2015-09-13 19:56:37.587152896+00:00,2015-10-13 19:56:37.587152896+00:00,18,6,,,False,6.159274134833998,1.6801446597051048e-07,,,null_A,Cascadia
2021-03-18 02:14:49.767736320+00:00,2021-04-17 02:14:49.767736320+00:00,36,2,,,False,6.1939120015972415,-2.841257266386856e-07,,,null_A,Cascadia
2018-04-22 19:28:56.719866624+00:00,2018-05-22 19:28:56.719866624+00:00,36,3,,,False,6.256441899425349,9.956705228597166e-08,,,null_A,Cascadia
2006-10-01 12:02:57.932667136+00:00,2006-10-31 12:02:57.932667136+00:00,37,6,,,False,6.492602320200334,-3.595009938913572e-08,,,null_A,Cascadia
2004-04-26 00:38:21.877266112+00:00,2004-05-26 00:38:21.877266112+00:00,19,5,,,False,6.235329118926917,4.646064008084225e-07,,,null_A,Cascadia
2015-11-11 00:59:33.303920064+00:00,2015-12-11 00:59:33.303920064+00:00,29,9,,,False,6.344181730763432,1.87572687597713e-07,,,null_A,Cascadia
2003-08-15 05:43:48.390776544+00:00,2003-09-14 05:43:48.390776544+00:00,24,5,,,False,6.279314081656199,-2.2574490683706908e-08,,,null_A,Cascadia
2017-06-09 17:00:33.984903488+00:00,2017-07-09 17:00:33.984903488+00:00,21,0,,,False,6.001576910382881,-8.983164431295286e-07,,,null_A,Cascadia
2003-09-14 08:23:08.488801712+00:00,2003-10-14 08:23:08.488801712+00:00,14,5,,,False,6.036691622300246,2.1850274513591587e-07,,,null_A,Cascadia
2003-05-06 19:27:09.194745600+00:00,2003-06-05 19:27:09.194745600+00:00,20,2,,,False,6.063545159681154,1.0357462084182866e-07,,,null_A,Cascadia
2006-12-07 02:05:55.748818752+00:00,2007-01-06 02:05:55.748818752+00:00,23,2,,,False,6.068475783010152,-1.7251579695640826e-07,,,null_A,Cascadia
2015-10-25 20:23:41.861475648+00:00,2015-11-24 20:23:41.861475648+00:00,31,3,,,False,6.206868563742535,-4.219574138641691e-08,,,null_A,Cascadia
2014-08-30 07:05:28.038447616+00:00,2014-09-29 07:05:28.038447616+00:00,23,1,,,False,6.061515216390697,1.370010078707332e-07,,,null_A,Cascadia
2005-08-16 11:26:27.699729984+00:00,2005-09-15 11:26:27.699729984+00:00,68,3,,,False,6.4972101387777,-3.786822177022938e-08,,,null_A,Cascadia
2017-06-29 23:14:17.532338176+00:00,2017-07-29 23:14:17.532338176+00:00,9,2,,,False,5.909760988447013,1.9065547354882126e-07,,,null_A,Cascadia
2010-10-02 13:25:19.114549376+00:00,2010-11-01 13:25:19.114549376+00:00,48,11,,,False,6.688330178750683,-8.831841451544851e-07,,,null_A,Cascadia
2015-08-08 10:26:56.939472384+00:00,2015-09-07 10:26:56.939472384+00:00,32,3,,,False,6.22317122067335,-2.0710221445608122e-07,,,null_A,Cascadia
2018-05-11 18:46:32.969259776+00:00,2018-06-10 18:46:32.969259776+00:00,29,2,,,False,6.135099066610127,-1.3796402413154923e-07,,,null_A,Cascadia
2004-04-24 19:30:12.458012576+00:00,2004-05-24 19:30:12.458012576+00:00,20,5,,,False,6.2400615774289605,4.031269907220379e-07,,,null_A,Cascadia
2009-04-12 05:07:07.120900992+00:00,2009-05-12 05:07:07.120900992+00:00,24,6,,,False,6.285264570154843,-2.699914659963128e-07,,,null_A,Cascadia
2023-11-19 13:02:58.910607488+00:00,2023-12-19 13:02:58.910607488+00:00,35,6,,,False,6.292045925512695,-2.600371301924744e-07,,,null_A,Cascadia
2017-02-19 11:53:17.206054976+00:00,2017-03-21 11:53:17.206054976+00:00,82,9,,,False,6.747127334506961,-1.6127969708921996e-06,,,null_A,Cascadia
2009-08-31 23:56:53.527816448+00:00,2009-09-30 23:56:53.527816448+00:00,37,2,,,False,6.2093868231643,7.615901281532581e-08,,,null_A,Cascadia
2013-11-09 00:27:28.175187712+00:00,2013-12-09 00:27:28.175187712+00:00,48,10,,,False,6.755453645189694,1.9874893975274356e-06,,,null_A,Cascadia
2003-07-14 01:47:41.474652288+00:00,2003-08-13 01:47:41.474652288+00:00,12,3,,,False,5.884383317426395,4.648130098204051e-08,,,null_A,Cascadia
2010-10-24 01:02:51.194946112+00:00,2010-11-23 01:02:51.194946112+00:00,34,5,,,False,6.375462231804902,1.1045488252967849e-07,,,null_A,Cascadia
2003-10-04 16:18:23.564263424+00:00,2003-11-03 16:18:23.564263424+00:00,21,5,,,False,6.219273812506245,8.325726623164332e-08,,,null_A,Cascadia
2022-08-09 11:06:58.975721728+00:00,2022-09-08 11:06:58.975721728+00:00,35,6,,,False,6.300844427316761,-1.905795910399993e-07,,,null_A,Cascadia
2014-08-13 08:36:59.821910592+00:00,2014-09-12 08:36:59.821910592+00:00,9,1,,,False,5.748667546443994,4.9647691285028e-08,,,null_A,Cascadia
2002-02-05 23:33:31.868819016+00:00,2002-03-07 23:33:31.868819016+00:00,12,4,,,False,6.003714280564426,6.181836538201778e-08,,,null_A,Cascadia
2015-11-21 18:47:33.975798720+00:00,2015-12-21 18:47:33.975798720+00:00,29,10,,,False,6.400863184218043,6.966938271110831e-08,,,null_A,Cascadia
2019-01-05 04:29:34.630819968+00:00,2019-02-04 04:29:34.630819968+00:00,39,8,,,False,6.464635153689391,7.311574034545237e-08,,,null_A,Cascadia
2021-03-26 03:24:40.637684864+00:00,2021-04-25 03:24:40.637684864+00:00,45,3,,,False,6.277420962520903,-1.1574374870713276e-07,,,null_A,Cascadia
2022-08-31 17:54:57.385232128+00:00,2022-09-30 17:54:57.385232128+00:00,28,4,,,False,6.242498757548522,3.7013944350948804e-07,,,null_A,Cascadia
2014-08-19 12:51:54.531657536+00:00,2014-09-18 12:51:54.531657536+00:00,12,1,,,False,5.8370953106762355,1.376973514892318e-09,,,null_A,Cascadia
2021-03-10 07:06:52.687221504+00:00,2021-04-09 07:06:52.687221504+00:00,39,2,,,False,6.214641276711379,2.2760929294303488e-07,,,null_A,Cascadia
2015-09-21 07:07:30.389220480+00:00,2015-10-21 07:07:30.389220480+00:00,18,5,,,False,6.145605199962065,2.2481128070850454e-07,,,null_A,Cascadia
2000-08-15 09:38:36.749195768+00:00,2000-09-14 09:38:36.749195768+00:00,9,0,,,False,5.671074554405714,-5.404166963667621e-08,,,null_A,Cascadia
2006-12-06 14:25:38.111021152+00:00,2007-01-05 14:25:38.111021152+00:00,23,2,,,False,6.068475783010152,-1.7251579695640908e-07,,,null_A,Cascadia
2017-07-09 08:28:45.924163776+00:00,2017-08-08 08:28:45.924163776+00:00,12,2,,,False,5.958180096511233,-2.3730517183633898e-08,,,null_A,Cascadia
2015-10-18 00:42:24.964861440+00:00,2015-11-17 00:42:24.964861440+00:00,28,1,,,False,6.139688302016891,-6.569181908096373e-08,,,null_A,Cascadia
2018-12-22 19:19:58.936846976+00:00,2019-01-21 19:19:58.936846976+00:00,27,6,,,False,6.301111829340029,2.9046950534737476e-07,,,null_A,Cascadia
2022-07-06 02:27:38.926040960+00:00,2022-08-05 02:27:38.926040960+00:00,35,2,,,False,6.079794518234199,-1.375221352793404e-07,,,null_A,Cascadia
2021-08-07 16:46:50.746641280+00:00,2021-09-06 16:46:50.746641280+00:00,42,2,,,False,6.213266980051833,1.21205443524867e-07,,,null_A,Cascadia
2018-04-02 17:19:35.209776960+00:00,2018-05-02 17:19:35.209776960+00:00,25,3,,,False,6.140853958202163,1.843249736878926e-07,,,null_A,Cascadia
2013-10-13 22:34:52.003133184+00:00,2013-11-12 22:34:52.003133184+00:00,27,6,,,False,6.262739156533057,3.3007608881933306e-07,,,null_A,Cascadia
2024-07-14 12:11:21.482973440+00:00,2024-08-13 12:11:21.482973440+00:00,49,7,,,False,6.480150367893789,-1.2570791094189952e-07,,,null_A,Cascadia
2018-04-14 21:59:32.977124224+00:00,2018-05-14 21:59:32.977124224+00:00,36,4,,,False,6.291682866391753,-1.6478386009896982e-08,,,null_A,Cascadia
2024-07-23 06:19:02.705575936+00:00,2024-08-22 06:19:02.705575936+00:00,33,4,,,False,6.383369824181425,-1.6590135754260086e-07,,,null_A,Cascadia
2002-02-12 09:18:17.183789264+00:00,2002-03-14 09:18:17.183789264+00:00,14,3,,,False,6.002747126469931,-1.1165264439460593e-08,,,null_A,Cascadia
2013-11-04 09:34:04.702060352+00:00,2013-12-04 09:34:04.702060352+00:00,48,10,,,False,6.775403082663225,1.6916947594461778e-06,,,null_A,Cascadia
2009-04-16 05:23:09.977271552+00:00,2009-05-16 05:23:09.977271552+00:00,21,5,,,False,6.188845506507567,-7.890636556167604e-08,,,null_A,Cascadia
2000-09-27 22:32:37.331853148+00:00,2000-10-27 22:32:37.331853148+00:00,12,3,,,False,5.922154503517393,4.7030781205026574e-08,,,null_A,Cascadia
2022-04-27 02:14:49.294791680+00:00,2022-05-27 02:14:49.294791680+00:00,52,5,,,False,6.387124449117558,-1.69906810851709e-07,,,null_A,Cascadia
2021-04-02 02:37:39.167051648+00:00,2021-05-02 02:37:39.167051648+00:00,56,11,,,False,6.796902527689173,1.4708538750111764e-06,,,null_A,Cascadia
2008-09-03 17:03:01.180432608+00:00,2008-10-03 17:03:01.180432608+00:00,74,21,,,False,6.817490264644765,-2.437076474250842e-06,,,null_A,Cascadia
2014-09-17 14:57:58.268438848+00:00,2014-10-17 14:57:58.268438848+00:00,34,2,,,False,6.298655110353819,-2.5057195441135133e-07,,,null_A,Cascadia
2006-11-07 12:09:48.210099520+00:00,2006-12-07 12:09:48.210099520+00:00,34,2,,,False,6.200105000757179,-1.1370376125057509e-08,,,null_A,Cascadia
2002-02-12 07:37:37.782183864+00:00,2002-03-14 07:37:37.782183864+00:00,14,3,,,False,6.002747126469931,-1.1165264439460518e-08,,,null_A,Cascadia
