t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region
2000-11-24 08:45:56.449940248+00:00,2000-12-24 08:45:56.449940248+00:00,112,69,0.8370480237800115,0.004400123328168416,True,6.882730893837405,4.1664112529876526e-07,,,null_A,California
2017-06-29 10:57:21.408658496+00:00,2017-07-29 10:57:21.408658496+00:00,81,42,1.2087719178221716,0.00010428538752339535,True,6.538225302863196,7.935176788633138e-08,,,null_A,California
2015-08-07 20:01:23.764620736+00:00,2015-09-06 20:01:23.764620736+00:00,78,43,0.9970455270603218,0.01788962847343181,True,6.587374033907069,-4.063978912717923e-07,,,null_A,California
2020-12-24 14:07:20.225012096+00:00,2021-01-23 14:07:20.225012096+00:00,138,73,0.9040061927270429,-0.0003011614979880894,True,6.8674678643855,7.158959819563555e-08,,,null_A,California
2014-12-21 17:31:15.300272576+00:00,2015-01-20 17:31:15.300272576+00:00,122,68,0.8550094027047229,-0.01127446371552933,True,6.865483263633313,-4.4400831386575975e-08,,,null_A,California
2019-03-29 11:57:16.162339840+00:00,2019-04-28 11:57:16.162339840+00:00,76,39,1.084346017556135,0.025222210112822645,True,6.533429746442219,1.5263134539896262e-07,,,null_A,California
2017-07-30 10:33:16.017341504+00:00,2017-08-29 10:33:16.017341504+00:00,81,37,1.0627576607420839,,False,6.532566859814911,2.304293080172058e-08,,,null_A,California
2020-11-27 23:31:37.858001024+00:00,2020-12-27 23:31:37.858001024+00:00,208,115,0.7472152217066728,0.008135421469458998,True,7.241119054541545,-3.2474755411966352e-06,,,null_A,California
2003-07-12 21:42:13.900776368+00:00,2003-08-11 21:42:13.900776368+00:00,54,32,1.0027001025183313,0.006466766656449888,True,6.4711448515484555,-4.602744030965843e-08,,,null_A,California
2001-02-10 12:58:24.165091760+00:00,2001-03-12 12:58:24.165091760+00:00,92,59,0.9047801706317746,0.01240125191741559,True,6.785642756817763,-4.978826966817528e-07,,,null_A,California
2019-02-25 20:23:03.996284544+00:00,2019-03-27 20:23:03.996284544+00:00,69,38,1.5351804941696316,0.004022817556571476,True,6.398549628354159,3.261930544367895e-08,,,null_A,California
2015-09-20 16:50:06.679783552+00:00,2015-10-20 16:50:06.679783552+00:00,91,43,1.0515012793828744,0.008088312290116079,True,6.6125394417909025,-3.4572980327044596e-07,,,null_A,California
2014-11-30 05:18:28.565379968+00:00,2014-12-30 05:18:28.565379968+00:00,110,69,1.0633896114735415,-0.00012769176631325353,True,6.752059074273519,-2.8340406623468386e-07,,,null_A,California
2017-07-08 20:13:34.531466368+00:00,2017-08-07 20:13:34.531466368+00:00,81,39,1.1224310665491604,0.03859946953118443,True,6.538207245638176,-1.239086555847248e-07,,,null_A,California
2015-10-17 10:29:59.573356480+00:00,2015-11-16 10:29:59.573356480+00:00,94,50,1.18143221410025,0.03942586604760134,True,6.586211682351986,-1.8562542885515635e-07,,,null_A,California
2001-01-07 20:17:34.547852344+00:00,2001-02-06 20:17:34.547852344+00:00,77,40,0.9090413017336522,0.008887582361874348,True,6.64181861580768,-1.4289005274004195e-07,,,null_A,California
2019-05-16 04:10:37.395246848+00:00,2019-06-15 04:10:37.395246848+00:00,95,48,0.859634438406437,-0.03616957742050739,True,6.735353338297764,8.323274694992484e-07,,,null_A,California
2000-12-02 15:44:16.962125196+00:00,2001-01-01 15:44:16.962125196+00:00,121,75,0.8578374017051323,-0.0029770668490363195,True,6.895655423718373,6.3428347689632e-07,,,null_A,California
2001-03-19 09:30:25.048862544+00:00,2001-04-18 09:30:25.048862544+00:00,131,70,1.1819834266418205,0.015104219311333012,True,6.721600551642169,6.459352706231083e-07,,,null_A,California
2019-04-13 04:54:08.958893952+00:00,2019-05-13 04:54:08.958893952+00:00,110,63,0.8897740604847125,0.007307211867023732,True,6.796222683508961,1.9552071259188477e-07,,,null_A,California
2001-03-21 19:26:40.347767208+00:00,2001-04-20 19:26:40.347767208+00:00,134,74,1.1802347286390236,0.0066826791143720365,True,6.737003865046044,6.796839098240035e-07,,,null_A,California
2024-11-20 06:05:45.631838336+00:00,2024-12-20 06:05:45.631838336+00:00,352,216,0.8386911764962224,-0.012421797044352765,True,7.4249768362075015,3.2891793461865273e-06,,,null_A,California
2003-05-30 10:45:14.795417008+00:00,2003-06-29 10:45:14.795417008+00:00,76,42,1.0287855747285164,0.0007565215312383561,True,6.548742244714192,2.4560658298176527e-07,,,null_A,California
2017-06-19 06:03:04.154347392+00:00,2017-07-19 06:03:04.154347392+00:00,64,38,1.0056788733896145,0.012547150189574571,True,6.52982529541236,-2.1794005810093044e-08,,,null_A,California
2014-10-31 12:15:14.865529408+00:00,2014-11-30 12:15:14.865529408+00:00,312,168,0.8583702701146625,0.019412161811613,True,7.270035302284832,-6.007710357032905e-06,,,null_A,California
2015-10-24 10:48:12.665362048+00:00,2015-11-23 10:48:12.665362048+00:00,96,54,1.0867424477653205,-0.002444815065439905,True,6.649741235824526,1.6449202274886345e-09,,,null_A,California
2000-11-22 09:20:48.610229056+00:00,2000-12-22 09:20:48.610229056+00:00,105,66,0.8548594036866874,-0.001922023395028716,True,6.841055849136597,2.1836956102793995e-07,,,null_A,California
2001-01-09 01:09:20.228534772+00:00,2001-02-08 01:09:20.228534772+00:00,84,46,0.9007009092673411,0.010251307533006859,True,6.687310007851324,-6.878795456845014e-09,,,null_A,California
2011-05-05 10:22:38.488381888+00:00,2011-06-04 10:22:38.488381888+00:00,116,66,0.899386125058507,-0.0037873216467266446,True,6.792359615129565,-2.1391698442789486e-07,,,null_A,California
2001-04-08 23:36:46.139584744+00:00,2001-05-08 23:36:46.139584744+00:00,155,83,1.3069775923846945,0.010864043118840903,True,6.783644884768059,-5.107035455487364e-07,,,null_A,California
2017-05-25 18:10:33.897263744+00:00,2017-06-24 18:10:33.897263744+00:00,61,33,0.962506239275173,,False,6.434930630877341,-9.130124188250054e-08,,,null_A,California
2000-01-16 06:44:13.190946679+00:00,2000-02-15 06:44:13.190946679+00:00,143,75,1.1637043995263976,0.01321842800896632,True,6.800034559000101,-5.20852678572125e-07,,,null_A,California
2000-01-12 09:19:25.092525840+00:00,2000-02-11 09:19:25.092525840+00:00,138,73,1.1583301855658523,0.0010365859002236647,True,6.767367489651942,-6.091182838842596e-07,,,null_A,California
2020-12-17 09:39:55.891519104+00:00,2021-01-16 09:39:55.891519104+00:00,128,65,0.9514371865086406,0.010314037344895693,True,6.812814914613899,-1.0612056656349136e-07,,,null_A,California
2001-03-18 05:17:19.599264560+00:00,2001-04-17 05:17:19.599264560+00:00,124,65,1.1179857949984702,0.005499891563957929,True,6.7062244196027185,5.464440601355826e-07,,,null_A,California
2011-06-25 20:55:45.421774976+00:00,2011-07-25 20:55:45.421774976+00:00,107,57,1.0467139732974788,-0.005423913550439903,True,6.681635573317598,-7.16753207025594e-08,,,null_A,California
2001-03-07 08:11:53.097182384+00:00,2001-04-06 08:11:53.097182384+00:00,90,44,1.0925647343478047,0.012211165442164617,True,6.565798925494959,-4.990927069182647e-09,,,null_A,California
2003-06-12 01:05:26.984220448+00:00,2003-07-12 01:05:26.984220448+00:00,71,35,0.9800326799879978,0.016028714601266304,True,6.525701574663644,-6.762047148659464e-08,,,null_A,California
2019-04-06 01:48:08.158001408+00:00,2019-05-06 01:48:08.158001408+00:00,105,62,0.9047801706317746,-0.005374745315321062,True,6.7729217610941905,1.1253342679813139e-06,,,null_A,California
