t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind
2017-12-04 17:21:49.196251200+00:00,2018-01-03 17:21:49.196251200+00:00,38,38,0.7354362884279664,0.0030193233293081033,True,5.250644404888578,-1.532457168747775e-08,,,null
2010-10-07 12:02:49.414590592+00:00,2010-11-06 12:02:49.414590592+00:00,22,22,,,False,4.927188472943415,7.222767609109936e-10,,,null
2015-08-19 01:42:35.080336576+00:00,2015-09-18 01:42:35.080336576+00:00,29,29,,,False,5.140027323893204,2.2894732159301974e-08,,,null
2014-07-21 19:53:41.791016640+00:00,2014-08-20 19:53:41.791016640+00:00,40,40,0.6190940583082706,-0.0037202340071519507,True,5.514114984081515,1.3174297943622963e-08,,,null
2016-03-11 04:14:56.428509120+00:00,2016-04-10 04:14:56.428509120+00:00,28,28,,,False,5.234538577905412,4.129104631084192e-09,,,null
2002-02-07 17:03:29.656780592+00:00,2002-03-09 17:03:29.656780592+00:00,42,42,0.9263772595193788,-0.0026392498183982465,True,5.241673310427435,1.61273397764778e-08,,,null
2010-05-12 07:03:09.351464768+00:00,2010-06-11 07:03:09.351464768+00:00,34,34,0.8198785332987544,0.004539192812211904,True,5.159492618785312,-4.394553809089182e-09,,,null
2001-01-13 22:23:54.983027540+00:00,2001-02-12 22:23:54.983027540+00:00,33,33,0.8405699649740359,,False,5.1967482782462815,1.5787212364826509e-09,,,null
2012-04-22 19:19:29.462814272+00:00,2012-05-22 19:19:29.462814272+00:00,36,36,0.6017937393578547,-0.010182383763941417,True,5.386807839536534,-1.3309808630397132e-08,,,null
2008-03-21 03:17:24.349532768+00:00,2008-04-20 03:17:24.349532768+00:00,28,28,,,False,5.006419602973254,-1.5143771887827692e-09,,,null
2003-08-08 11:16:49.900304016+00:00,2003-09-07 11:16:49.900304016+00:00,59,59,0.7612410704780703,0.014789800745112847,True,5.553949172202278,1.1081084617537356e-08,,,null
2002-07-30 05:52:21.097841680+00:00,2002-08-29 05:52:21.097841680+00:00,66,66,0.6806800238806607,0.013859165428740178,True,5.686212157952091,-6.999221790025886e-08,,,null
2014-08-23 02:31:08.727871104+00:00,2014-09-22 02:31:08.727871104+00:00,36,36,0.7916253847350415,0.051751255902819725,True,5.146731550320781,2.947465467568036e-09,,,null
2004-04-01 17:02:24.342488432+00:00,2004-05-01 17:02:24.342488432+00:00,118,118,1.0020873849155985,0.005072740600247924,True,5.577469989488432,-1.553706071123134e-09,,,null
2023-01-19 07:33:18.418727040+00:00,2023-02-18 07:33:18.418727040+00:00,41,41,0.6880244883320451,,False,5.451020585115912,1.0916201701352e-07,,,null
2014-06-24 04:36:43.405923072+00:00,2014-07-24 04:36:43.405923072+00:00,66,66,0.6987673282694936,0.007345146895212825,True,5.614157566365405,2.4452010825518874e-09,,,null
2008-08-22 22:11:13.989151488+00:00,2008-09-21 22:11:13.989151488+00:00,47,47,0.864908502095459,0.0017843316040868694,True,5.237180304983274,-3.758355005391607e-09,,,null
2014-09-21 20:55:49.035728064+00:00,2014-10-21 20:55:49.035728064+00:00,35,35,0.7122917931871511,0.0036565726515036872,True,5.253732560001237,-1.791178748237591e-08,,,null
2000-07-26 17:59:04.258290160+00:00,2000-08-25 17:59:04.258290160+00:00,30,30,0.836253816245029,,False,5.074029980407867,2.6520329151624136e-08,,,null
2023-11-19 15:05:13.588294912+00:00,2023-12-19 15:05:13.588294912+00:00,14,14,,,False,4.768504387169139,-6.245759915097144e-09,,,null
2012-01-07 10:38:56.334939712+00:00,2012-02-06 10:38:56.334939712+00:00,22,22,,,False,4.944881489892522,5.0448586197563746e-09,,,null
2019-07-03 12:50:53.873886592+00:00,2019-08-02 12:50:53.873886592+00:00,24,24,,,False,5.405069439028487,6.236232646465386e-08,,,null
2002-01-23 02:37:41.703583272+00:00,2002-02-22 02:37:41.703583272+00:00,36,36,0.8455706516234217,0.007920669215972724,True,5.2249061064063245,-1.2313185810259952e-08,,,null
