macro,ci_lo,ci_hi,perm_z,perm_p,baseline
0.6615768581081082,0.592420608108108,0.738625,6.518135830736969,7.118661216054534e-11,A1_n_last5d
0.7794792605105105,0.7005763888888887,0.8583821321321323,11.254507036682952,0.0,A2_blog_last5d
0.5725186749249249,0.5127608858858859,0.6191319444444443,2.869266109574123,0.004114254919672877,B1_n_total
0.7794792605105105,0.7005763888888887,0.8583821321321323,11.368674234815446,0.0,B2_blog_total
0.6488663663663663,0.599329954954955,0.7338541666666666,5.65997316608475,1.5139666631469595e-08,C1_n_increment_last
0.7352387387387387,0.6745929054054054,0.8098263888888888,9.081320279203082,0.0,C2_blog_increment_last
